date,v001,v002,v003,v004,v005,v006,v007,v008,v009,v010,v011,v000,average_c,average_k
2024-03-10,0.10829034799930494,0.02733464963884283,0.0032582208769283273,0.01412802470642759,0.23205665400436712,0.04390494021776746,0.019283858643307984,0.02957741678862043,0.007075575494770154,0.37806522199662423,0.06068939749389273,0.07633569213914626,1.0,1.1341691782861967
2024-03-11,0.10814642970928134,0.026456127168358365,0.003131234944597622,0.01465484072992989,0.22895797033422413,0.0433881479432236,0.018862323965743447,0.02908254823528017,0.00685834982237516,0.38766220752734004,0.059127835160756224,0.07367198445889,1.0,1.136135985253927
2024-03-12,0.10794864768515909,0.025593263771949235,0.0030077265416217666,0.015193519546349147,0.22578841944648584,0.042856113436724456,0.018440884125563134,0.028581780138895105,0.006644525171232674,0.39730070894416175,0.057578046114738934,0.07106636507711883,1.0,1.138102158080836
2024-03-13,0.10769738798909742,0.02474640303478644,0.0028876793140475833,0.01574394875401161,0.2225522955176852,0.04230958479042527,0.018019963956451474,0.028075729772967187,0.0064342077988666715,0.4069721760685428,0.05604127673030228,0.06851934627281597,0.9999999999999999,1.1400662326699742
2024-03-14,0.10739315492550644,0.02391586065228149,0.0027710732886382485,0.016306001038948394,0.2192540027855103,0.04174933612790798,0.017599983298235235,0.027565020216353472,0.006227497274966027,0.41666797787056487,0.05451873742451949,0.0660313550965681,1.0,1.1420267465266334
2024-03-15,0.10703656877032663,0.02310192360453547,0.002657884904513273,0.016879534791511257,0.2158980396777851,0.041176164760880624,0.017181355655301322,0.027050278203097834,0.00602448621348952,0.4263794320990086,0.05301159904928966,0.06360273227026081,1.0,1.1439822437116107
2024-03-16,0.10662836290389972,0.02230484947110949,0.0025480870620454977,0.017464394796241546,0.21248898255479579,0.040590888243506464,0.016764486894593297,0.026532131966940525,0.005825260039323404,0.43609783507064376,0.051520989497372056,0.06123373149952838,0.9999999999999999,1.1459312797471604
2024-03-17,0.10616938037234305,0.02152486589032186,0.00244164918864352,0.01806041298955729,0.2090314691847179,0.039994341346332674,0.01634977399218276,0.026011209095985716,0.0056298967909662375,0.44581449140157803,0.05004799054494955,0.05892451920242148,1.0,1.1478724264402755
2024-03-18,0.10566056990763388,0.0207621701658682,0.0023385373208877273,0.018667409279214182,0.20553018207338727,0.03938737297236296,0.01593760383687052,0.02548813441277235,0.00543846696036115,0.45552074346588955,0.04859363495098806,0.05667517465376415,1.0,1.1498042765890455
2024-03-19,0.10510298144147134,0.02001692902213201,0.002238714202336021,0.019285192418968592,0.20198983176963334,0.03877084303810907,0.015528352098633276,0.024963527894573772,0.005251033370631061,0.46520800037180277,0.04715890383099429,0.054485690540714504,1.0,1.1517254485393376
2024-03-20,0.10449776115233905,0.019289278508126163,0.002142139396173722,0.019913560931431713,0.19841514026587517,0.03814561934246003,0.015122382169005947,0.02443800264815569,0.00506765109210355,0.47486776625320215,0.04574472431993116,0.05235597392119562,0.9999999999999999,1.1536345905609173
2024-03-21,0.10384614608898794,0.01857932404860452,0.0020487694117528664,0.020552304071758967,0.19481082461072527,0.03751257444593284,0.01472004417968915,0.023912162952461798,0.00488836739664448,0.48449166768418506,0.044351967536075176,0.050285847573181996,1.0,1.1555303850143788
2024-03-22,0.10314945841674501,0.017887140639525668,0.0019585578439511087,0.021201202824570553,0.1911815808460188,0.036872582582322316,0.014321674104811135,0.023386602381787823,0.004713221749959142,0.49407148003640705,0.042981446854541173,0.04827505171936031,1.0000000000000002,1.1574115522827713
2024-03-23,0.10240909933560023,0.017212773183758967,0.0018714555241808263,0.02186003092634947,0.1875320683751006,0.03622651662396649,0.013927592951366538,0.022861902020964164,0.004542245841171482,0.5035991526129414,0.04163391649610534,0.046323246108494476,1.0,1.1592768544446224
2024-03-24,0.10162654272090792,0.01655623696171461,0.001787410681796319,0.022528555905512258,0.183866894862464,0.035575245120808244,0.013538106041417811,0.022338628782915947,0.0043754636486612606,0.5130668324080082,0.04031007043387723,0.044430012431916244,1.0,1.161125098668055
2024-03-25,0.10080332853875208,0.01591751823046801,0.0017063691145814193,0.02320654013239127,0.18019060175709278,0.03491962943218245,0.013153502388691146,0.021817333837725276,0.004212891540829774,0.5224668863589056,0.039010541617347315,0.04259485705103294,1.0,1.1629551403088623
2024-03-26,0.09994105608857554,0.015296574943950623,0.0016282743669523007,0.023893741871504226,0.17650765052325548,0.034260520968823094,0.012774054171245738,0.021298551161008827,0.004054538410181477,0.531791921974541,0.037735901510417606,0.04081721400954419,1.0,1.1647658856986798
2024-03-27,0.09904137712557042,0.014693337585902529,0.0015530679144804404,0.024589916328708803,0.17282240965320053,0.03359875856098844,0.012400016300953798,0.020782796208063857,0.0039004058388541997,0.5410348062437554,0.036486659937243246,0.03909644830227832,1.0,1.1665562946127115
2024-03-28,0.09810598891461063,0.014107710106536803,0.0014806893533285807,0.02529481668614244,0.16913914252637333,0.03293516596688011,0.012031626089615527,0.020270564718851466,0.0037504882935077387,0.5501886827458917,0.03526326522711183,0.03743185937114979,1.0,1.1683253824097894
2024-03-29,0.09713662726619991,0.013539570953255699,0.001411076593197352,0.026008195118221392,0.1654619961695803,0.03227054953371095,0.01166910301065793,0.019762331657497703,0.0036047733472910947,0.5592469869054403,0.0340661046471943,0.03582268479775308,1.0,1.1700722218408264
2024-03-30,0.09613505960307167,0.012988774185287873,0.001344166052401293,0.026729803782409564,0.16179499096213645,0.03160569602189003,0.011312648554542004,0.019258550288621983,0.0034632419264537325,0.5682034593518355,0.032895505109840496,0.03426810416150938,1.0,1.1717959445248938
2024-03-31,0.09510307810375215,0.012455150661783416,0.0012798928537291153,0.02745939577895796,0.15814201131961025,0.03094137060087187,0.010962446175237513,0.018759651391467614,0.003325868579046714,0.5770521573642904,0.031751734139186666,0.03276724303206635,1.0,1.1734957420952106
2024-04-01,0.09404249296665064,0.011938509292707485,0.0012181910197929474,0.02819672607434918,0.15450679737946837,0.030278315023289,0.01061866132442704,0.018266042611527415,0.003192621763075069,0.5857874643996908,0.030635001080202284,0.03131917706481979,1.0,1.1751708670201886
2024-04-02,0.09295512583513214,0.011438638341808992,0.00115899366663355,0.028941552383748338,0.1508929377018786,0.02961724598208269,0.010281441569477209,0.017778107948145435,0.003063464151412768,0.5944040977188148,0.029545458531942008,0.029922936168923497,1.0,1.1768206331073594
2024-04-03,0.09184280342062165,0.010955306771001271,0.0011022331944213924,0.029693636008352266,0.14730386298926496,0.028958853653489353,0.00995091679066969,0.017296207375445228,0.002938352950774699,0.6028971141422815,0.028483203985684657,0.02857750871799336,1.0,1.178444415700434
2024-04-04,0.090707351357155,0.010488265615668981,0.0010478414741755101,0.03045274262413306,0.14374284081905095,0.02830380042695584,0.009627199452720623,0.01682067659289852,0.0028172402320546432,0.6112619139825339,0.027448281647837466,0.027281845774815405,0.9999999999999999,1.1800416515819308
2024-04-05,0.08955058831699222,0.01003724938069943,0.0009957500295113887,0.031218643019080373,0.1402129713754622,0.027652719821363466,0.009310384945235978,0.01635182690091322,0.00270007326938188,0.6194942432116595,0.026440684426950845,0.026034865302749677,1.0000000000000002,1.1816118385957342
2024-04-06,0.08837432041300845,0.009601977447416175,0.0009458902125240576,0.031991113776650745,0.1367171841583751,0.027006215585357714,0.009000551986451673,0.015889945195992537,0.002586794885319446,0.6275901939368772,0.025460356063917482,0.024835456338109463,1.0,1.183154535005574
2024-04-07,0.0871803359096401,0.00918215548205685,0.0008981933730114734,0.03276993790372357,0.13325823564005138,0.026364860978121355,0.008697763084389923,0.015435294079303115,0.002477343799721375,0.6355462032660001,0.024507193384405976,0.02368248309957488,1.0,1.1846693586067945
2024-04-08,0.08597040026023979,0.008777476836972614,0.0008525910203444516,0.033554905401935245,0.12983870783423845,0.025729198225604814,0.008402065049423913,0.014988112071888866,0.0023716549798814173,0.6433590506540688,0.023581048652785118,0.02257478901261656,1.0,1.186155985609848
2024-04-09,0.08474625148484315,0.008387623936321822,0.0008090149773913607,0.03434581378180847,0.1264610077365694,0.025099738146047098,0.008113489552178282,0.014548613929281288,0.00226965998973878,0.6510258538296718,0.022681732007211935,0.021511200628936633,1.0,1.1876141493147792
